id_venda,data_venda,id_cliente,id_produto,canal_venda,quantidade,preco_unitario
sal_2d512d420c3e,2025-12-30 14:32:02,cus_d4db3db9eccb,prd_205f309c1a21,loja_fisica,2,29.74
sal_73c56fd8b955,2025-12-30 14:33:31,cus_911b23c97589,prd_f1f39e56f84d,ecommerce,1,52.24
sal_8a1458cd9425,2025-12-30 22:38:35,cus_b0026583b709,prd_4ee65ed59110,loja_fisica,3,41.90
sal_141cf26a85e3,2025-12-31 15:31:30,cus_ec8d75866856,prd_a4025bac91a7,loja_fisica,2,52.90
sal_2f01a5b3774b,2025-12-31 10:37:36,cus_6ff11137142d,prd_08611917c0ae,ecommerce,1,95.39
sal_d92d619cb27d,2025-12-31 20:56:27,cus_fa3a88d1ccef,prd_996db03524ae,ecommerce,1,123.90
sal_3cfc3e68d669,2025-12-31 16:06:05,cus_78ab1cf16e12,prd_305f920b8836,ecommerce,1,888.72
sal_2f0144bbe289,2025-12-31 17:06:54,cus_9d2dd4770a79,prd_cc3053305ba7,loja_fisica,2,616.90
sal_474b43678df2,2025-12-31 18:57:09,cus_df9e0b31fa20,prd_4ee65ed59110,ecommerce,1,37.71
sal_1247a0916ad2,2025-12-31 17:59:42,cus_c9cd13d1ae9f,prd_815b38747487,loja_fisica,4,73.52
sal_d6adc0daa82b,2025-12-31 21:34:08,cus_25d1cb23f872,prd_334f4a32f979,loja_fisica,2,404.50
sal_28a65ad957b2,2025-12-31 20:36:28,cus_96658dc10aa5,prd_8b22fd85d500,loja_fisica,1,324.99
sal_dcf26315b06b,2025-12-31 08:26:30,cus_36595eecf105,prd_9aa451566556,loja_fisica,1,395.90
sal_99c742f01c67,2025-12-31 17:38:25,cus_a01814ad9247,prd_f1f39e56f84d,ecommerce,1,46.74
sal_db3d4bc57eba,2025-12-31 17:50:10,cus_644bf6820c61,prd_d92ad43fa137,loja_fisica,1,60.21
sal_b76916fae6fa,2025-12-31 14:59:54,cus_f1a06ae11717,prd_3bee9877eb80,ecommerce,1,45.50
sal_3b0db3cd06e3,2025-12-31 08:50:37,cus_8fa04d3a5837,prd_9239eec8982d,ecommerce,2,49.39
sal_402737a744e0,2025-12-31 10:43:57,cus_d4db3db9eccb,prd_c62100cc281c,ecommerce,2,48.90
sal_85e4b1c62693,2025-12-31 22:37:51,cus_fa3a88d1ccef,prd_ebdebaf4cd37,ecommerce,1,37.90
sal_4e36f54e94f9,2025-12-31 22:44:40,cus_0ff4cceccc6f,prd_51511e44c92a,ecommerce,1,88.90
sal_77fa91d4c886,2025-12-31 15:17:28,cus_c9cd13d1ae9f,prd_b7490508211e,ecommerce,1,220.00
sal_86b4fb5d3006,2025-12-31 12:59:22,cus_ec8d75866856,prd_686e2aab873d,ecommerce,1,89.50
sal_70035890fd63,2025-12-31 09:17:34,cus_78ab1cf16e12,prd_db8fc9e6fa53,ecommerce,1,1420.99
sal_36b12371f164,2025-12-31 01:30:09,cus_13af118ef4e8,prd_c708b046fef8,ecommerce,1,46.00
sal_7c6e5a81916d,2025-12-31 15:05:19,cus_d2762f5968fe,prd_df1e44c528e0,ecommerce,2,212.29
sal_4389ec155fd3,2025-12-31 09:52:55,cus_1a38731e1fbe,prd_d92ad43fa137,ecommerce,1,66.90
sal_322b5a08f51a,2025-12-31 09:15:02,cus_6ff11137142d,prd_92c0ecf60a58,ecommerce,1,162.81
sal_1f87f7add704,2025-12-31 20:23:58,cus_4209c24e0be2,prd_0c5fb549e1c2,ecommerce,1,281.10
sal_b034019d604f,2025-12-31 15:55:12,cus_66677d443e5e,prd_bf5d8671f7a9,loja_fisica,1,107.91
sal_7a6ba00adef3,2025-12-31 18:57:58,cus_9d2dd4770a79,prd_38c1b898aecc,ecommerce,1,133.85
sal_4ab7ebd0102a,2025-12-31 15:34:34,cus_4209c24e0be2,prd_d0368e440753,loja_fisica,1,33.15
sal_8c83ed35785f,2025-12-31 08:28:17,cus_78ab1cf16e12,prd_a7c360e156c0,ecommerce,1,171.99
sal_0135fc94eb66,2025-12-31 11:40:24,cus_4209c24e0be2,prd_c62100cc281c,ecommerce,1,44.01
sal_f763cf64b68b,2025-12-31 11:44:39,cus_f50da5532735,prd_205f309c1a21,ecommerce,1,33.24
sal_024fa2fdb64f,2025-12-31 21:21:37,cus_eae005fd3470,prd_205f309c1a21,ecommerce,1,33.24
sal_1f2958e41eb2,2025-12-31 20:03:54,cus_66677d443e5e,prd_f063f46a7ef8,ecommerce,1,1428.99
sal_c224ba3b75fa,2025-12-31 17:07:04,cus_f1a06ae11717,prd_d92ad43fa137,loja_fisica,1,63.55
sal_5f438c7ef6a2,2025-12-31 22:13:26,cus_508a15ccf0fa,prd_d92ad43fa137,ecommerce,1,66.90
sal_9e97524d8ece,2025-12-31 13:38:03,cus_a9747473c5c6,prd_2293732b7542,ecommerce,1,65.45
sal_20aeaeb54d8a,2025-12-31 21:33:37,cus_3580317ddeab,prd_ff35b88df534,loja_fisica,5,201.31
sal_cf481d18c72f,2025-12-31 14:55:35,cus_c3944101594c,prd_645f7859f379,ecommerce,1,486.90
sal_4d35552984ce,2025-12-31 10:20:27,cus_31874cf2d1e5,prd_d22d1b8b1502,ecommerce,1,1149.90
sal_9cc2c83164f4,2025-12-31 17:49:20,cus_96658dc10aa5,prd_6d4e3b1efd0c,ecommerce,1,1139.99
sal_8cc1a99ca012,2025-12-31 10:16:51,cus_78ab1cf16e12,prd_8b22fd85d500,ecommerce,1,292.49
sal_b22e4316e201,2025-12-31 13:03:06,cus_639110db69ed,prd_385035a5bc20,ecommerce,1,219.90
sal_c53e7ff4aefb,2025-12-31 18:10:54,cus_cf84750c1fb4,prd_045813f96891,ecommerce,4,128.69
sal_949110509ade,2025-12-31 18:44:42,cus_f1a06ae11717,prd_d500fa66507e,loja_fisica,1,384.99
sal_8a5b867e7eab,2025-12-31 09:17:45,cus_13af118ef4e8,prd_4ee65ed59110,loja_fisica,2,37.71
sal_daff980cb49f,2025-12-31 14:40:24,cus_13af118ef4e8,prd_2293732b7542,loja_fisica,1,68.90
sal_bfdf2de9cd70,2025-12-31 18:30:45,cus_2b1b3e2a1515,prd_c62100cc281c,ecommerce,1,46.45
sal_01007107d94a,2025-12-31 21:28:59,cus_7262f4e5ce9f,prd_2293732b7542,loja_fisica,1,75.79
sal_f37fabb10021,2025-12-31 17:54:10,cus_911b23c97589,prd_d92ad43fa137,ecommerce,1,66.90
sal_a1decbfc11c4,2025-12-31 10:14:47,cus_b0026583b709,prd_f063f46a7ef8,ecommerce,1,1357.54
sal_8f28b17281cc,2025-12-31 14:03:29,cus_f50da5532735,prd_9d7b9035daa0,ecommerce,1,191.90
sal_214af23631f8,2025-12-31 17:08:07,cus_418af67b6b28,prd_02dd786968a0,ecommerce,1,242.99
sal_8a7681f4e0a0,2025-12-31 21:03:02,cus_418af67b6b28,prd_645f7859f379,ecommerce,1,462.55
sal_eecc85c04054,2025-12-31 12:55:12,cus_fa3a88d1ccef,prd_4ee65ed59110,ecommerce,1,35.61
sal_ea6011213367,2025-12-31 01:49:34,cus_c3944101594c,prd_7a89c1a36f9e,loja_fisica,1,493.52
sal_f53dde411554,2025-12-31 19:28:28,cus_6ff11137142d,prd_d500fa66507e,ecommerce,1,365.74
sal_9d1ec3be6644,2025-12-31 16:31:10,cus_0914bdf6e1fe,prd_694bd92302c1,ecommerce,1,92.90
sal_f9b9682ba798,2025-12-31 11:22:45,cus_71308b76151a,prd_c62100cc281c,loja_fisica,1,44.01
sal_e256b384597c,2025-12-31 23:16:21,cus_4e62d52db97a,prd_6d4e3b1efd0c,ecommerce,5,1253.99
sal_2541fcc97bb4,2025-12-31 14:32:53,cus_a2e18141f826,prd_31b74a170d35,ecommerce,2,61.97
sal_a475186e3730,2025-12-31 08:32:04,cus_4e62d52db97a,prd_d500fa66507e,ecommerce,1,327.24
sal_67078832354f,2025-12-31 21:11:17,cus_3580317ddeab,prd_ff56c9132964,loja_fisica,1,213.99
sal_eefb0f954832,2025-12-31 20:52:34,cus_31874cf2d1e5,prd_22f73233f9a5,ecommerce,1,103.90
sal_a260629baed3,2025-12-31 19:00:41,cus_66677d443e5e,prd_0c113961481f,loja_fisica,1,243.90
sal_50f05dcd5ffd,2025-12-31 16:34:29,cus_96658dc10aa5,prd_30518d908a92,ecommerce,1,80.99
sal_535cf9d88183,2025-12-31 18:37:33,cus_c9cd13d1ae9f,prd_b7490508211e,loja_fisica,1,220.00
sal_2d33a5f20122,2025-12-31 01:30:37,cus_4e62d52db97a,prd_032c166122f7,ecommerce,2,208.91
sal_1d98d99e6096,2025-12-31 12:02:51,cus_a01814ad9247,prd_a17c779dd289,ecommerce,2,64.90
sal_25584c62bb37,2025-12-31 13:08:57,cus_1a38731e1fbe,prd_c62100cc281c,ecommerce,1,48.90
sal_617390674fa6,2025-12-31 08:09:07,cus_13af118ef4e8,prd_ebdebaf4cd37,ecommerce,1,35.91
sal_8bc42817c8d6,2025-12-31 20:11:33,cus_31874cf2d1e5,prd_b76e68fde5cb,ecommerce,1,457.90
sal_b90a8f18880d,2025-12-31 08:52:07,cus_71308b76151a,prd_686e2aab873d,loja_fisica,1,85.02
sal_f3c18cabdd6e,2025-12-31 13:24:07,cus_d36c11b261a6,prd_84a009f1889d,loja_fisica,1,27.96
sal_d6a3e6a0df9f,2025-12-31 22:45:24,cus_25c656241a9a,prd_c62100cc281c,loja_fisica,1,48.90
sal_a5bf68135a8b,2025-12-31 08:58:46,cus_8ad3c8745efb,prd_c62100cc281c,loja_fisica,1,46.45
sal_d54dc4cd2d66,2025-12-31 08:50:30,cus_eae005fd3470,prd_c29b93111bd9,loja_fisica,1,206.90
sal_b30509e04eed,2025-12-31 13:55:37,cus_508a15ccf0fa,prd_7798c88cc490,ecommerce,1,418.95
sal_5796fa6c6d1b,2025-12-31 01:53:48,cus_78ab1cf16e12,prd_045813f96891,ecommerce,2,121.54
sal_78ffad519706,2025-12-31 23:28:53,cus_d2762f5968fe,prd_2293732b7542,ecommerce,1,75.79
sal_05197ad7d0f7,2025-12-31 18:17:05,cus_d2762f5968fe,prd_76ede0cece8f,ecommerce,1,49.30
sal_c5fd12d62b23,2025-12-31 20:18:00,cus_d4db3db9eccb,prd_c62100cc281c,ecommerce,1,41.56
sal_64d39cb9a034,2025-12-31 18:02:33,cus_c3944101594c,prd_9239eec8982d,ecommerce,1,51.99
sal_f401487ab0e3,2025-12-31 09:24:34,cus_0343c0763f76,prd_2cbafff50c72,ecommerce,1,100.90
sal_3776c1d401f9,2025-12-31 09:34:27,cus_f50da5532735,prd_30518d908a92,ecommerce,1,80.99
sal_862b6c2ea9c4,2025-12-31 18:50:39,cus_d2762f5968fe,prd_84a009f1889d,loja_fisica,1,32.90
sal_55fe7709bd00,2025-12-31 22:57:24,cus_0914bdf6e1fe,prd_51511e44c92a,ecommerce,3,88.90
sal_3c56665051dd,2025-12-31 21:29:54,cus_96658dc10aa5,prd_30518d908a92,ecommerce,2,80.99
sal_d2be281c4d0f,2025-12-31 12:35:54,cus_71308b76151a,prd_3805ad8d3d2c,loja_fisica,1,148.90
sal_0cbcaa76e923,2025-12-31 11:23:21,cus_c9cd13d1ae9f,prd_3308eb4d2b62,ecommerce,1,32.99
sal_b29cc7b3a9d5,2025-12-31 09:31:18,cus_639110db69ed,prd_045813f96891,ecommerce,1,128.69
sal_88fa8a2b29d0,2025-12-31 16:17:05,cus_c3944101594c,prd_51511e44c92a,loja_fisica,1,88.90
sal_d672fd0bbb40,2025-12-31 11:21:32,cus_644bf6820c61,prd_82cd17cb589d,loja_fisica,2,38.16
sal_f8271edfa8c4,2025-12-31 14:23:17,cus_6ff11137142d,prd_dfac11815029,ecommerce,1,189.00
sal_97f4b4febf2b,2025-12-31 19:20:27,cus_f1eccf8e0d99,prd_334f4a32f979,loja_fisica,1,364.05
sal_6137cde18fd7,2025-12-31 12:45:36,cus_71308b76151a,prd_fb32df842fbd,ecommerce,1,78.97
sal_855a23f5cf04,2025-12-31 22:17:03,cus_79d52b75f259,prd_afd58e5fd09d,ecommerce,2,451.90
sal_c8ec28bac895,2025-12-31 09:58:35,cus_c3944101594c,prd_07ff67746d02,loja_fisica,1,316.99
sal_fc9c95bdff1f,2025-12-31 16:10:44,cus_eae005fd3470,prd_82cd17cb589d,ecommerce,5,44.90
sal_02a41cfd2a06,2025-12-31 21:00:30,cus_d2762f5968fe,prd_6212ac3178f2,loja_fisica,1,130.41
sal_77d541d37ca4,2025-12-31 08:36:23,cus_96658dc10aa5,prd_51511e44c92a,loja_fisica,2,88.90
sal_11311830acbf,2026-01-01 19:20:11,cus_8fa04d3a5837,prd_6742b65088d8,ecommerce,1,35.69
sal_e9f477233857,2026-01-01 22:03:52,cus_ec8d75866856,prd_6d4e3b1efd0c,ecommerce,1,1139.99
sal_a30b85d40094,2026-01-01 12:00:30,cus_3580317ddeab,prd_e561d57f2a21,loja_fisica,1,116.99
sal_9971a5fda816,2026-01-01 21:44:18,cus_8ad3c8745efb,prd_08fc82e8b75d,loja_fisica,1,137.90
sal_3812c95cc196,2026-01-01 16:55:54,cus_78ab1cf16e12,prd_334f4a32f979,ecommerce,3,364.05
sal_56ca952c5b7b,2026-01-01 15:39:50,cus_0343c0763f76,prd_d205de276c20,loja_fisica,1,64.99
sal_0d8be4b4a664,2026-01-01 16:57:49,cus_0343c0763f76,prd_38c1b898aecc,ecommerce,1,140.90
sal_b46ba216cf38,2026-01-01 18:14:43,cus_cf84750c1fb4,prd_f063f46a7ef8,ecommerce,4,1286.09
sal_4a5b8657ac22,2026-01-01 22:16:33,cus_f1eccf8e0d99,prd_1f81bf3405b1,ecommerce,3,61.90
sal_6c09f499eaef,2026-01-01 10:34:27,cus_0914bdf6e1fe,prd_645f7859f379,ecommerce,1,535.59
sal_45a5196dae37,2026-01-01 01:59:34,cus_c9cd13d1ae9f,prd_c62100cc281c,loja_fisica,1,48.90
sal_60c9d78a1422,2026-01-01 21:25:58,cus_25c656241a9a,prd_ff35b88df534,ecommerce,1,211.90
sal_0eaef6123273,2026-01-01 12:25:23,cus_79d52b75f259,prd_385035a5bc20,ecommerce,4,219.90
sal_3bc126f59819,2026-01-01 15:38:02,cus_f50da5532735,prd_385035a5bc20,loja_fisica,1,219.90
sal_37183456354c,2026-01-01 15:42:38,cus_f64907d41a69,prd_686e2aab873d,loja_fisica,5,89.50
sal_3279877c2c63,2026-01-01 18:06:38,cus_13af118ef4e8,prd_2293732b7542,ecommerce,1,58.57
sal_f71d206b40fa,2026-01-01 15:43:44,cus_25d1cb23f872,prd_3bee9877eb80,ecommerce,1,38.67
sal_acc64cef283f,2026-01-01 13:44:05,cus_66677d443e5e,prd_df1e44c528e0,loja_fisica,1,192.99
sal_fb4f22335701,2026-01-01 21:55:03,cus_71308b76151a,prd_84c0492c5dd9,loja_fisica,1,132.00
sal_fdb1ce8bb3d1,2026-01-01 13:13:55,cus_4e62d52db97a,prd_045813f96891,loja_fisica,4,135.84
sal_e59c514f2d99,2026-01-01 17:28:40,cus_df9e0b31fa20,prd_385035a5bc20,ecommerce,1,197.91
sal_2e60ab91e3dc,2026-01-01 11:45:12,cus_fa3a88d1ccef,prd_f063f46a7ef8,ecommerce,3,1286.09
sal_0b6905958df3,2026-01-01 17:41:01,cus_6ff11137142d,prd_9aa451566556,loja_fisica,1,435.49
sal_fe1e0efe3bb2,2026-01-01 14:39:13,cus_96658dc10aa5,prd_6eca734f2e84,ecommerce,1,216.59
sal_8f56392aa660,2026-01-01 10:08:02,cus_31874cf2d1e5,prd_645f7859f379,ecommerce,1,438.21
sal_96c7a074b719,2026-01-01 10:40:39,cus_6ff11137142d,prd_803bcbb7ef84,loja_fisica,1,112.10
sal_0384807e2e0f,2026-01-01 21:22:48,cus_b0026583b709,prd_e66747c9b59e,ecommerce,1,194.00
sal_ba1dfd67f8af,2026-01-01 12:03:26,cus_96658dc10aa5,prd_2cbafff50c72,ecommerce,1,100.90
sal_18d6145eb24c,2026-01-01 15:04:34,cus_639110db69ed,prd_645f7859f379,ecommerce,2,413.86
sal_897705004dcb,2026-01-01 01:44:43,cus_25c656241a9a,prd_90725b7ac0e8,ecommerce,1,71.09
sal_4833b3329b41,2026-01-01 14:23:55,cus_8ad3c8745efb,prd_2293732b7542,ecommerce,1,62.01
sal_86ca1001bfe5,2026-01-01 10:00:13,cus_25d1cb23f872,prd_385035a5bc20,ecommerce,1,241.89
sal_d61d1c36364c,2026-01-01 12:57:25,cus_cf84750c1fb4,prd_dfac11815029,ecommerce,1,189.00
sal_af6e0f060cad,2026-01-01 09:14:50,cus_8ad3c8745efb,prd_92c0ecf60a58,ecommerce,1,162.81
sal_fe371f7fe912,2026-01-01 18:53:43,cus_d36c11b261a6,prd_a4025bac91a7,ecommerce,3,50.25
sal_4273c9c817f3,2026-01-01 17:15:00,cus_a2e18141f826,prd_142839b15f63,ecommerce,1,99.50
sal_516ceb71c4f6,2026-01-01 08:18:57,cus_418af67b6b28,prd_996db03524ae,loja_fisica,1,111.51
sal_b6121d57caff,2026-01-01 01:20:54,cus_ec8d75866856,prd_045813f96891,ecommerce,2,128.69
sal_98223759f501,2026-01-01 13:02:14,cus_4209c24e0be2,prd_686e2aab873d,ecommerce,2,80.55
sal_05a8db0ee698,2026-01-01 20:29:23,cus_c8d383cfde0c,prd_045813f96891,ecommerce,4,121.54
sal_f45788532442,2026-01-01 16:00:58,cus_79d52b75f259,prd_4ee65ed59110,ecommerce,1,37.71
sal_99a309fc7fe7,2026-01-01 16:12:27,cus_4e62d52db97a,prd_23664e42a71c,ecommerce,1,104.41
sal_31391704ed78,2026-01-01 08:33:36,cus_6ff11137142d,prd_a4ee2d52d1c5,ecommerce,1,213.90
sal_900ca220e747,2026-01-01 22:13:34,cus_a9747473c5c6,prd_c62100cc281c,ecommerce,1,48.90
sal_7d18a067447b,2026-01-01 22:10:45,cus_66677d443e5e,prd_8b22fd85d500,ecommerce,1,292.49
sal_6c06aa88c8de,2026-01-01 20:30:34,cus_f1eccf8e0d99,prd_dd8079e89b90,loja_fisica,1,93.39
sal_a01bdf9a96ad,2026-01-01 16:32:58,cus_644bf6820c61,prd_2365af16d827,loja_fisica,1,166.10
sal_a075816acebb,2026-01-01 12:42:06,cus_13af118ef4e8,prd_b7490508211e,loja_fisica,1,220.00
sal_4f3d42af1557,2026-01-01 09:39:18,cus_a8f8e01eaee8,prd_31b74a170d35,loja_fisica,1,69.25
sal_b1b6f155f976,2026-01-01 10:05:17,cus_eae005fd3470,prd_5744e3f88341,ecommerce,2,163.97
sal_5367dce0f674,2026-01-01 19:04:26,cus_96658dc10aa5,prd_996db03524ae,ecommerce,1,111.51
sal_0dcef70e4e6e,2026-01-01 15:08:02,cus_911b23c97589,prd_b4a823952be5,ecommerce,1,73.90
sal_1ac1f16cf37e,2026-01-01 20:45:28,cus_2b1b3e2a1515,prd_e55f1f3ae9ad,ecommerce,2,71.90
sal_644b0099d583,2026-01-01 19:57:49,cus_b0026583b709,prd_d22d1b8b1502,ecommerce,2,1149.90
sal_2f2859860122,2026-01-01 12:43:52,cus_d36c11b261a6,prd_fce914504522,ecommerce,3,74.99
sal_f4eae7f47b8a,2026-01-01 18:57:37,cus_a01814ad9247,prd_30518d908a92,ecommerce,1,80.99
sal_1ad038bc3f56,2026-01-01 08:26:43,cus_df9e0b31fa20,prd_1b8a6057bb97,loja_fisica,1,315.99
sal_03422f37038a,2026-01-01 16:37:47,cus_4209c24e0be2,prd_afd58e5fd09d,loja_fisica,1,451.90
sal_981142422758,2026-01-01 23:04:39,cus_639110db69ed,prd_23664e42a71c,ecommerce,2,109.90
sal_e644c4bff3de,2026-01-01 11:00:32,cus_d36c11b261a6,prd_d500fa66507e,loja_fisica,4,384.99
sal_0db63429a220,2026-01-01 23:29:48,cus_31874cf2d1e5,prd_84a009f1889d,ecommerce,1,32.90
sal_6244dde4ef27,2026-01-01 18:23:23,cus_d2762f5968fe,prd_2cbafff50c72,loja_fisica,2,100.90
sal_03355ff590f1,2026-01-01 11:25:12,cus_66677d443e5e,prd_51511e44c92a,ecommerce,1,88.90
sal_bbf5ae997fe9,2026-01-01 11:10:29,cus_cf84750c1fb4,prd_a7c360e156c0,ecommerce,1,154.79
sal_54da58d44517,2026-01-01 09:16:13,cus_7262f4e5ce9f,prd_9aa451566556,loja_fisica,2,336.51
sal_f665d6ef6546,2026-01-01 17:17:43,cus_a2e18141f826,prd_651e8d1acbf8,loja_fisica,1,511.39
sal_47ce1735606f,2026-01-01 18:38:43,cus_c3944101594c,prd_d8ec0b81e223,loja_fisica,1,371.90
sal_8ae3d056dcad,2026-01-01 14:05:42,cus_c3944101594c,prd_65c60230d4ed,ecommerce,1,99.90
sal_649508743714,2026-01-01 09:46:18,cus_4209c24e0be2,prd_9d7b9035daa0,ecommerce,1,191.90
sal_f3541db1d8e4,2026-01-01 16:15:16,cus_4209c24e0be2,prd_295160cbf171,ecommerce,1,310.90
sal_12ca503212ab,2026-01-01 21:54:42,cus_a8f8e01eaee8,prd_d500fa66507e,ecommerce,1,384.99
sal_24e985c8265f,2026-01-01 18:58:44,cus_ec8d75866856,prd_a4025bac91a7,ecommerce,1,50.25
sal_251f7fd814ae,2026-01-01 21:46:49,cus_4209c24e0be2,prd_ff56c9132964,ecommerce,1,235.39
sal_a93d57bffc6f,2026-01-01 18:54:17,cus_639110db69ed,prd_28cd8ab86936,ecommerce,1,248.60
sal_9d0ae28881ae,2026-01-01 09:57:17,cus_25c656241a9a,prd_045813f96891,ecommerce,1,135.84
sal_716c6f162ae9,2026-01-01 10:59:53,cus_9d2dd4770a79,prd_ff56c9132964,ecommerce,1,213.99
sal_cbe099197cf0,2026-01-01 20:20:50,cus_9d2dd4770a79,prd_2cbafff50c72,ecommerce,2,100.90
sal_469eaf081a0a,2026-01-01 20:00:29,cus_31874cf2d1e5,prd_bf5d8671f7a9,ecommerce,2,113.91
sal_148b33f459de,2026-01-01 09:24:07,cus_9d2dd4770a79,prd_bf5d8671f7a9,loja_fisica,3,113.91
sal_915c052db395,2026-01-01 16:50:57,cus_a2e18141f826,prd_d92ad43fa137,ecommerce,2,56.87
sal_b49eb7b8c179,2026-01-01 08:28:36,cus_78ab1cf16e12,prd_6343e70ed4b9,ecommerce,1,129.20
sal_3c119704a74a,2026-01-01 19:34:41,cus_66677d443e5e,prd_334f4a32f979,loja_fisica,2,343.82
sal_ff7151571ed0,2026-01-01 08:05:23,cus_0343c0763f76,prd_645f7859f379,loja_fisica,1,486.90
sal_9db912073b76,2026-01-01 10:47:57,cus_25d1cb23f872,prd_90725b7ac0e8,ecommerce,1,78.99
sal_98f8ee38f349,2026-01-01 18:03:07,cus_2b1b3e2a1515,prd_a3ae425a3edd,ecommerce,1,75.59
sal_75f125407dc7,2026-01-01 11:50:21,cus_31874cf2d1e5,prd_b4a98acf1a5f,ecommerce,1,35.90
sal_24c3509de4a3,2026-01-01 18:43:20,cus_78ab1cf16e12,prd_6d4e3b1efd0c,ecommerce,1,1139.99
sal_7e29006bd174,2026-01-01 21:52:09,cus_d4db3db9eccb,prd_28cd8ab86936,ecommerce,3,226.00
sal_df548a6cf11b,2026-01-01 15:02:01,cus_9d2dd4770a79,prd_f063f46a7ef8,ecommerce,2,1428.99
sal_7bc028a96946,2026-01-01 11:42:54,cus_4209c24e0be2,prd_334f4a32f979,ecommerce,1,444.95
sal_193a6390610d,2026-01-01 15:49:58,cus_1a38731e1fbe,prd_d500fa66507e,loja_fisica,1,384.99
sal_552c7e4aca0a,2026-01-01 08:12:07,cus_cf84750c1fb4,prd_9f5272275347,ecommerce,1,53.55
sal_b437f1d2c2c0,2026-01-01 08:38:41,cus_cf84750c1fb4,prd_9a3dfc23b7a3,loja_fisica,2,105.50
sal_f3f20532b248,2026-01-01 21:52:57,cus_fa3a88d1ccef,prd_65c60230d4ed,loja_fisica,1,99.90
sal_c65ed072c04a,2026-01-01 18:14:44,cus_c3944101594c,prd_1091c2cfe1e9,ecommerce,1,425.90
sal_8bed8ccc1e6b,2026-01-01 20:50:22,cus_8ad3c8745efb,prd_686e2aab873d,ecommerce,1,98.45
sal_c0933457816d,2026-01-01 15:58:03,cus_f50da5532735,prd_82cd17cb589d,ecommerce,1,44.90
sal_644c7727959e,2026-01-01 23:53:54,cus_cf84750c1fb4,prd_84a009f1889d,ecommerce,1,32.90
sal_28bb24feca2e,2026-01-01 14:14:57,cus_96658dc10aa5,prd_7798c88cc490,ecommerce,1,465.50
sal_1d1d617d5278,2026-01-01 22:59:45,cus_f1eccf8e0d99,prd_30518d908a92,ecommerce,1,80.99
sal_e7df0f86e801,2026-01-02 17:08:09,cus_1a38731e1fbe,prd_3308eb4d2b62,ecommerce,1,32.99
sal_1a1b00001137,2026-01-02 23:40:06,cus_b0026583b709,prd_bf5d8671f7a9,loja_fisica,1,131.89
sal_308b021d6b34,2026-01-02 20:45:52,cus_418af67b6b28,prd_eda682ecfacb,loja_fisica,1,188.10
sal_79e1df1f15d0,2026-01-02 18:11:52,cus_df9e0b31fa20,prd_c90040774892,ecommerce,1,147.99
sal_64e0ff45d642,2026-01-02 14:50:46,cus_f1a06ae11717,prd_47a25ae10c23,ecommerce,1,88.99
sal_8fbdafd27bde,2026-01-02 14:50:31,cus_eae005fd3470,prd_e772a9cda46d,ecommerce,1,36.90
sal_6818309ea22b,2026-01-02 17:49:07,cus_b42a15933072,prd_92c0ecf60a58,ecommerce,1,180.90
sal_d40c589298a4,2026-01-02 13:42:03,cus_c9cd13d1ae9f,prd_bf5d8671f7a9,ecommerce,1,107.91
sal_7a8fefaa5c0f,2026-01-02 18:04:20,cus_0343c0763f76,prd_11a9489c4c86,ecommerce,1,71.24
sal_9f52c98fdd2a,2026-01-02 19:23:05,cus_8fa04d3a5837,prd_0b790b565ff2,ecommerce,1,91.79
sal_c6c47364d713,2026-01-02 13:17:01,cus_ec8d75866856,prd_9adbaa3083e1,ecommerce,1,102.85
sal_effa5363f77c,2026-01-02 18:35:31,cus_c8d383cfde0c,prd_045813f96891,ecommerce,1,142.99
sal_c7c138559f47,2026-01-02 13:10:42,cus_71308b76151a,prd_9f5272275347,ecommerce,1,53.55
sal_549e9aa11370,2026-01-02 10:04:12,cus_ec8d75866856,prd_5a6fd66e1c00,ecommerce,3,112.90
sal_f4ffb1461949,2026-01-02 18:25:02,cus_ec8d75866856,prd_30518d908a92,ecommerce,1,80.99
sal_a9391b66883f,2026-01-02 15:51:38,cus_13af118ef4e8,prd_045813f96891,ecommerce,1,128.69
sal_3f81ab50db9d,2026-01-02 17:44:36,cus_96658dc10aa5,prd_30518d908a92,ecommerce,1,80.99
sal_8e91a6dc1839,2026-01-02 20:40:43,cus_ec8d75866856,prd_ff56c9132964,ecommerce,1,203.29
sal_3ac5a1292fcf,2026-01-02 18:21:19,cus_cf84750c1fb4,prd_803bcbb7ef84,ecommerce,2,112.10
sal_1beb15975720,2026-01-02 08:09:02,cus_a2e18141f826,prd_2cbafff50c72,ecommerce,1,100.90
sal_06aaeda37d7a,2026-01-02 21:18:36,cus_b42a15933072,prd_47a25ae10c23,ecommerce,1,88.99
sal_268f7562f7f9,2026-01-02 11:25:19,cus_508a15ccf0fa,prd_9aa451566556,ecommerce,1,376.10
sal_7f125eaf7a3f,2026-01-02 17:56:05,cus_78ab1cf16e12,prd_6d4e3b1efd0c,loja_fisica,1,1253.99
sal_656abfb23417,2026-01-02 13:02:01,cus_78ab1cf16e12,prd_9239eec8982d,ecommerce,1,51.99
sal_2cf4181a1e4c,2026-01-02 21:36:27,cus_c3944101594c,prd_223c9b6a0a76,ecommerce,1,77.89
sal_045825c1fc58,2026-01-02 16:36:44,cus_639110db69ed,prd_92c0ecf60a58,ecommerce,1,180.90
